1101,1102,1216,1227,1229,1301,1303,1314,1319,1326,1402,1434,1476,1477,1504,1536,1590,1605,1722,1723,1802,2002,2049,2059,2103,2105,2201,2204,2227,2231,2301,2303,2308,2313,2317,2324,2327,2330,2337,2344,2345,2347,2352,2353,2354,2356,2357,2360,2371,2376,2377,2379,2382,2383,2385,2395,2408,2409,2412,2439,2441,2448,2449,2451,2454,2474,2492,2498,2542,2603,2606,2610,2615,2618,2633,2723,2801,2809,2812,2823,2834,2845,2867,2880,2881,2882,2883,2884,2885,2886,2887,2888,2890,2891,2892,2912,2915,3008,3034,3044,3045,3231,3406,3443,3481,3532,3682,3702,3706,4904,4938,4958,5522,5871,5880,6176,6239,6269,6285,6409,6415,6456,6505,8454,8464,9904,9910,9914,9917,9921,9933,9941,9945
46.2,48.0,81.7,61.2,38.25,105.0,73.0,10.4,45.9,100.5,34.15,38.8,406.0,212.5,22.25,109.0,364.0,14.85,47.0,135.5,12.3,24.65,274.5,308.0,27.75,40.45,23.1,27.8,272.5,255.0,46.15,14.15,154.0,26.85,78.1,20.55,272.5,244.5,23.6,16.1,130.0,38.95,20.2,18.8,64.3,25.5,226.0,146.0,19.55,56.3,91.9,237.5,60.8,101.5,77.5,260.0,59.1,9.36,113.5,174.0,42.75,25.7,28.3,67.9,319.5,225.0,175.5,37.3,49.45,13.5,34.5,9.8,19.3,14.95,44.35,166.0,21.0,34.1,12.4,25.7,13.3,12.2,10.75,20.75,44.6,42.5,9.33,26.15,17.9,31.15,14.3,9.42,12.95,21.5,22.75,305.0,75.0,4035.0,178.0,111.5,122.5,24.25,435.5,226.0,7.34,122.0,7.3,40.85,31.35,78.0,54.8,107.0,40.6,132.5,20.65,101.0,78.0,91.8,74.3,684.0,606.0,111.0,107.0,255.5,250.0,39.05,245.5,181.5,88.0,244.0,46.2,116.0,44.3
46.2,48.0,81.7,61.2,38.25,105.0,73.0,10.4,45.9,100.5,34.15,38.8,406.0,212.5,22.25,109.0,364.0,14.85,47.0,135.5,12.3,24.65,274.5,308.0,27.75,40.45,23.1,27.8,272.5,255.0,46.15,14.15,154.0,26.85,78.1,20.55,272.5,245.0,23.6,16.1,130.0,38.95,20.2,18.8,64.3,25.5,226.0,146.0,19.55,56.3,91.9,237.5,60.8,101.5,77.5,260.0,59.1,9.36,113.5,174.0,42.75,25.7,28.3,67.9,319.5,225.0,175.5,37.3,49.45,13.5,34.5,9.8,19.3,14.95,44.35,166.0,21.0,34.1,12.4,25.7,13.3,12.2,10.75,20.75,44.6,42.5,9.33,26.15,17.9,31.15,14.3,9.42,12.95,21.5,22.75,305.0,75.0,4035.0,178.0,111.5,122.5,24.25,435.5,226.0,7.34,122.0,7.3,40.85,31.35,78.0,54.8,107.0,40.6,132.5,20.65,101.0,78.0,91.8,74.3,684.0,606.0,111.0,107.0,255.5,250.0,39.05,245.5,181.5,88.0,244.0,46.2,116.0,44.3
46.2,47.95,81.6,61.2,38.25,105.0,73.0,10.4,45.9,101.0,34.05,38.8,406.0,212.0,22.3,109.0,363.5,14.85,47.0,135.5,12.3,24.65,274.5,306.5,27.75,40.4,23.1,27.8,272.5,255.0,46.2,14.15,153.5,26.85,78.1,20.55,272.0,245.0,23.65,16.1,130.0,38.95,20.2,18.9,64.3,25.45,226.5,145.5,19.6,56.3,91.9,238.0,60.9,101.5,77.7,260.0,59.1,9.34,113.5,173.5,42.75,25.65,28.25,67.9,319.5,224.5,175.5,37.25,49.45,13.5,34.6,9.78,19.3,14.9,44.4,165.5,21.0,34.1,12.45,25.7,13.3,12.2,10.75,20.8,44.55,42.5,9.32,26.15,17.85,31.15,14.3,9.43,12.95,21.5,22.75,304.5,75.0,4035.0,178.5,111.5,122.5,24.25,435.5,225.0,7.34,122.0,7.29,40.85,31.35,78.0,54.8,106.5,40.6,132.5,20.65,101.5,78.0,91.8,74.3,684.0,606.0,111.0,107.0,255.5,250.0,39.05,245.5,181.5,88.0,244.0,46.2,116.0,44.3
46.2,47.85,81.7,61.2,38.15,105.0,73.0,10.4,45.9,101.0,34.1,38.8,406.5,212.5,22.25,109.0,362.0,14.85,46.95,135.5,12.35,24.6,275.0,307.5,27.75,40.45,23.1,27.8,272.5,255.0,46.2,14.15,154.0,26.85,78.0,20.55,272.5,245.0,23.6,16.1,130.0,38.95,20.2,18.9,64.3,25.45,225.0,144.5,19.65,56.1,91.9,238.0,60.9,101.5,77.7,260.0,59.1,9.34,113.5,174.0,42.75,25.65,28.2,67.9,319.5,225.0,175.5,37.25,49.45,13.5,34.55,9.78,19.35,14.9,44.45,165.0,21.0,34.1,12.45,25.6,13.3,12.2,10.75,20.75,44.5,42.5,9.31,26.2,17.85,31.1,14.3,9.42,12.95,21.5,22.75,305.0,75.0,4030.0,178.5,111.0,122.5,24.25,435.0,225.5,7.32,122.5,7.29,40.85,31.4,78.0,54.8,106.5,40.6,132.5,20.65,101.5,77.8,91.8,74.4,684.0,605.0,111.0,107.0,255.5,250.0,39.05,245.5,181.5,88.0,244.0,46.1,116.0,44.3
46.2,47.9,81.6,61.2,38.15,105.0,73.1,10.45,45.95,100.5,34.1,38.8,407.0,212.5,22.25,108.5,362.5,14.85,47.0,135.5,12.3,24.6,274.5,307.0,27.75,40.4,23.15,27.85,272.5,255.0,46.2,14.15,153.5,26.85,78.1,20.55,272.5,245.0,23.6,16.1,130.0,38.95,20.15,18.95,64.3,25.45,225.5,145.0,19.65,55.8,92.0,238.5,61.0,102.0,77.4,260.0,59.1,9.34,113.5,174.5,42.75,25.7,28.2,67.9,319.5,224.5,175.5,37.25,49.5,13.5,34.6,9.78,19.4,14.95,44.5,164.0,21.0,34.1,12.4,25.6,13.3,12.2,10.75,20.8,44.5,42.5,9.32,26.2,17.85,31.1,14.3,9.41,12.95,21.55,22.75,304.5,75.0,4025.0,179.0,111.0,122.0,24.2,434.5,225.5,7.32,122.5,7.29,40.85,31.4,78.0,54.9,107.0,40.6,132.5,20.65,101.5,77.8,91.7,74.4,684.0,605.0,111.0,107.5,255.5,250.0,39.1,245.5,181.5,88.0,244.0,46.1,116.0,44.3
46.2,47.95,81.7,61.2,38.15,105.0,73.1,10.45,45.9,100.5,34.05,38.7,408.0,212.5,22.25,108.0,362.5,14.8,47.0,135.5,12.3,24.65,274.5,307.0,27.75,40.4,23.15,27.85,272.5,254.5,46.2,14.1,154.0,26.85,78.1,20.55,273.0,245.0,23.6,16.1,129.0,38.95,20.15,18.9,64.3,25.45,225.0,145.0,19.55,55.9,92.0,238.0,61.0,101.5,77.4,260.0,59.0,9.33,113.5,175.0,42.75,25.7,28.15,67.9,319.5,224.5,175.5,37.2,49.5,13.45,34.65,9.77,19.4,14.9,44.55,164.0,21.0,34.1,12.4,25.55,13.3,12.2,10.75,20.75,44.45,42.5,9.31,26.2,17.85,31.15,14.3,9.42,12.95,21.55,22.75,304.5,75.0,4025.0,179.0,110.5,122.5,24.2,434.5,225.5,7.32,122.5,7.28,40.85,31.3,78.0,54.8,106.5,40.5,132.5,20.65,101.0,78.1,91.5,74.4,684.0,601.0,112.5,107.0,255.5,249.0,39.05,245.5,181.0,88.0,244.0,46.1,116.0,44.3
46.2,47.9,81.6,61.2,38.1,104.5,73.1,10.45,45.85,100.5,34.05,38.75,407.5,213.0,22.25,108.0,361.5,14.85,47.0,135.5,12.3,24.65,274.5,307.0,27.75,40.4,23.15,27.85,272.5,254.5,46.3,14.1,154.0,26.9,78.1,20.55,273.5,245.0,23.6,16.1,129.5,38.95,20.15,18.9,64.3,25.45,225.0,145.0,19.55,55.9,91.9,238.0,61.1,101.0,77.4,260.0,59.0,9.34,113.5,175.0,42.75,25.7,28.2,67.9,320.0,224.0,176.0,37.25,49.5,13.5,34.6,9.77,19.4,14.9,44.55,165.0,21.0,34.15,12.4,25.6,13.3,12.2,10.75,20.8,44.45,42.55,9.31,26.2,17.9,31.15,14.3,9.42,12.95,21.55,22.75,305.0,75.0,4035.0,179.0,110.5,122.5,24.2,435.5,225.0,7.34,122.0,7.29,40.85,31.3,77.9,54.8,106.0,40.5,132.5,20.65,101.0,78.1,91.5,74.4,684.0,599.0,112.5,107.5,255.5,250.0,39.05,245.5,181.0,88.0,244.0,46.1,116.0,44.3
46.25,47.8,81.6,61.1,38.1,105.0,73.1,10.45,45.65,101.0,34.1,38.7,407.0,213.0,22.25,108.0,362.5,14.85,47.05,135.5,12.3,24.65,275.0,307.0,27.75,40.4,23.15,27.85,272.5,254.5,46.35,14.15,154.0,26.85,78.2,20.55,273.5,245.0,23.6,16.15,129.0,38.95,20.15,18.9,64.3,25.45,225.0,145.0,19.55,55.9,91.9,237.5,61.1,101.0,77.5,260.0,59.0,9.36,113.5,175.5,42.75,25.65,28.2,67.9,320.0,224.0,177.5,37.25,49.5,13.5,34.6,9.76,19.4,14.95,44.5,165.5,21.0,34.15,12.4,25.55,13.3,12.2,10.75,20.8,44.45,42.55,9.31,26.2,17.9,31.15,14.25,9.44,12.95,21.5,22.75,305.0,75.1,4025.0,178.5,110.5,122.5,24.2,436.0,225.5,7.34,122.0,7.3,40.85,31.35,77.9,54.8,106.5,40.5,132.5,20.6,100.5,78.0,91.5,74.3,684.0,604.0,112.5,107.0,255.5,250.0,39.05,245.5,181.0,88.0,244.0,46.1,116.0,44.3
46.25,47.85,81.4,61.1,38.1,105.0,73.1,10.4,45.65,100.5,34.05,38.7,407.0,213.0,22.25,108.0,361.5,14.85,47.15,135.5,12.3,24.65,274.5,307.5,27.75,40.4,23.15,27.85,272.5,254.0,46.35,14.1,154.0,26.9,78.2,20.5,274.5,245.0,23.6,16.2,129.5,38.95,20.2,18.9,64.4,25.45,225.0,144.5,19.55,55.6,91.8,237.0,61.1,101.5,77.5,260.0,59.0,9.36,113.5,175.0,42.75,25.7,28.15,67.9,320.5,224.0,178.0,37.3,49.5,13.5,34.55,9.77,19.3,14.95,44.4,165.5,21.0,34.15,12.4,25.6,13.3,12.2,10.75,20.8,44.45,42.55,9.31,26.25,17.9,31.15,14.3,9.43,12.95,21.55,22.75,305.0,75.1,4025.0,178.5,111.0,122.5,24.2,437.0,225.0,7.34,122.0,7.3,40.85,31.35,78.0,54.8,106.0,40.5,132.5,20.6,101.0,78.1,91.8,74.3,684.0,605.0,112.5,107.0,255.5,250.0,39.05,245.5,181.0,88.0,243.5,46.1,116.0,44.3
