stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2
1234,2010-01-04,2010-12-31,12.27,18.61,201001-201101,0.51670742,20.072411613287215,winner,88.0,2011-01-03,18.97,2011-06-30,17.94,-0.05429625724828664
1301,2010-01-04,2010-12-31,33.48,51.57,201001-201101,0.54032258,20.419443724623225,winner,82.0,2011-01-03,51.31,2011-06-30,54.75,0.06704346131358405
1419,2010-01-04,2010-12-31,26.73,40.93,201001-201101,0.53123831,20.285947555296136,winner,83.0,2011-01-03,40.05,2011-06-30,28.76,-0.2818976279650436
1439,2010-01-04,2010-12-31,14.75,22.4,201001-201101,0.51864407,20.10087128658263,winner,87.0,2011-01-03,22.84,2011-06-30,26.77,0.1720665499124343
1471,2010-01-04,2010-12-31,50.55,27.82,201001-201101,-0.44965381,5.871433175700313,loser,858.0,2011-01-03,27.4,2011-06-30,19.24,-0.2978102189781022
1476,2010-01-04,2010-12-31,10.63,20.28,201001-201101,0.90780809,25.81975743923244,winner,32.0,2011-01-03,20.52,2011-06-30,24.36,0.1871345029239766
1506,2010-01-04,2010-12-31,12.93,25.6,201001-201101,0.97989172,26.879048772073876,winner,27.0,2011-01-03,25.5,2011-06-30,23.04,-0.09647058823529416
1507,2010-01-04,2010-12-31,15.31,27.79,201001-201101,0.81515349,24.458169312664864,winner,42.0,2011-01-03,28.27,2011-06-30,37.73,0.33463035019455245
1516,2010-01-04,2010-12-31,67.18,14.99,201001-201101,-0.77686812,1.0629172537816758,loser,885.0,2011-01-03,15.2,2011-06-30,10.51,-0.30855263157894736
1560,2010-01-04,2010-12-31,20.54,31.89,201001-201101,0.55258033,20.599575168269133,winner,78.0,2011-01-03,32.16,2011-06-30,30.61,-0.04819651741293524
1565,2010-01-04,2010-12-31,96.78,207.3,201001-201101,1.14197148,29.26086118908202,winner,18.0,2011-01-03,208.36,2011-06-30,232.67,0.11667306584757138
1580,2010-01-04,2010-12-31,20.95,43.91,201001-201101,1.09594272,28.584454263828135,winner,21.0,2011-01-03,43.21,2011-06-30,36.53,-0.15459384401758852
1582,2010-01-04,2010-12-31,38.9,24.57,201001-201101,-0.36838046,7.065770298372807,loser,812.0,2011-01-03,24.22,2011-06-30,24.69,0.019405450041288293
1584,2010-01-04,2010-12-31,14.61,28.35,201001-201101,0.94045175,26.299466162422753,winner,29.0,2011-01-03,28.43,2011-06-30,28.11,-0.011255715793176232
1704,2010-01-04,2010-12-31,24.92,41.81,201001-201101,0.67776886,22.43925950159364,winner,58.0,2011-01-03,44.05,2011-06-30,45.46,0.03200908059023845
1710,2010-01-04,2010-12-31,13.51,21.44,201001-201101,0.58697261,21.10498040550061,winner,71.0,2011-01-03,21.95,2011-06-30,23.95,0.09111617312072894
1729,2010-01-04,2010-12-31,71.03,45.75,201001-201101,-0.35590596,7.249086950593714,loser,804.0,2011-01-03,45.84,2011-06-30,44.17,-0.03643106457242586
1781,2010-01-04,2010-12-31,16.57,28.02,201001-201101,0.69100785,22.633810571823794,winner,57.0,2011-01-03,27.82,2011-06-30,18.88,-0.32135154565061114
1788,2010-01-04,2010-12-31,28.25,54.63,201001-201101,0.93380531,26.20179466216325,winner,31.0,2011-01-03,53.72,2011-06-30,48.05,-0.10554728220402089
1795,2010-01-04,2010-12-31,27.27,42.29,201001-201101,0.55078841,20.573242347278494,winner,79.0,2011-01-03,41.87,2011-06-30,37.65,-0.10078815380941006
1815,2010-01-04,2010-12-31,11.84,20.4,201001-201101,0.72297297,23.1035479389519,winner,49.0,2011-01-03,19.48,2011-06-30,18.23,-0.06416837782340862
2049,2010-01-04,2010-12-31,23.25,87.38,201001-201101,2.75827957,53.013010615220814,winner,3.0,2011-01-03,82.75,2011-06-30,161.45,0.9510574018126887
2103,2010-01-04,2010-12-31,15.92,28.91,201001-201101,0.81595477,24.4699443711515,winner,41.0,2011-01-03,30.92,2011-06-30,36.19,0.17043984476067256
2109,2010-01-04,2010-12-31,17.69,10.22,201001-201101,-0.42227247,6.273810471954463,loser,844.0,2011-01-03,10.42,2011-06-30,9.99,-0.04126679462571974
2201,2010-01-04,2010-12-31,47.56,76.39,201001-201101,0.60618167,21.38726350875208,winner,66.0,2011-01-03,76.76,2011-06-30,87.29,0.13718082334549245
2227,2010-01-04,2010-12-31,31.56,59.7,201001-201101,0.89163498,25.582088564231398,winner,33.0,2011-01-03,59.06,2011-06-30,58.42,-0.010836437521164926
