combination,remark,count,mean_avg_monthly_return
201001-201010,loser,14,-0.03957352911372044
201001-201010,winner,14,-0.01778325456634215
201002-201011,loser,14,-0.026731732803101465
201002-201011,winner,14,-0.011561890094829061
201003-201012,loser,14,-0.04028381789296086
201003-201012,winner,14,-0.027387600003505246
201004-201101,loser,14,-0.04625258939272926
201004-201101,winner,14,-0.023060503417449783
201005-201102,loser,14,-0.0409607365153048
201005-201102,winner,14,-0.018111673681517528
201006-201103,loser,14,-0.019563780207455885
201006-201103,winner,14,-0.008146568741741236
201007-201104,loser,14,-0.022749346766048482
201007-201104,winner,14,-0.01941055333656727
201008-201105,loser,14,-0.030166834396770363
201008-201105,winner,14,-0.026236910312559036
201009-201106,loser,14,-0.03864717600522262
201009-201106,winner,14,-0.033599052897025264
201010-201107,loser,14,-0.027502504971086972
201010-201107,winner,14,-0.027410793654425652
201011-201108,loser,14,-0.011916357843053933
201011-201108,winner,14,-0.014840931491983757
201012-201109,loser,14,-0.0174639135705964
201012-201109,winner,14,-0.010924358915776191
201101-201110,loser,14,-0.02091523997859687
201101-201110,winner,14,0.014266394796270874
201102-201111,loser,14,-0.030619238874196923
201102-201111,winner,14,0.003058466644399777
201103-201112,loser,14,0.00016766843954372064
201103-201112,winner,14,0.014257810686032015
201104-201201,loser,14,-0.007463967164565924
201104-201201,winner,14,0.013212931414733897
201105-201202,loser,14,-0.02066434568419572
201105-201202,winner,14,0.0068987688886508825
201106-201203,loser,14,-0.020580224714057706
201106-201203,winner,14,0.01070525038857809
201107-201204,loser,14,-0.00782731248040841
201107-201204,winner,14,0.010655747721494333
201108-201205,loser,14,-0.003537707442021674
201108-201205,winner,14,0.01374690814703851
201109-201206,loser,14,0.007652085416811005
201109-201206,winner,14,0.019602871480909223
201110-201207,loser,14,-0.0008364500864160851
201110-201207,winner,14,0.010765179175287267
201111-201208,loser,14,0.0030792199359057477
201111-201208,winner,14,0.02018502090858661
201112-201209,loser,14,-0.004715383623107456
201112-201209,winner,14,0.013534276376015175
201201-201210,loser,14,-0.003001553785980842
201201-201210,winner,14,0.010684237221092035
201202-201211,loser,14,0.0055446256790602855
201202-201211,winner,14,0.018888495155154426
201203-201212,loser,14,-0.006150394925428523
201203-201212,winner,14,0.009320846364490107
201204-201301,loser,14,-0.0035723365427800286
201204-201301,winner,14,0.011534797887091996
201205-201302,loser,14,0.008520557791556351
201205-201302,winner,14,0.0022488062965929883
201206-201303,loser,14,0.00023577376374281763
201206-201303,winner,14,0.00736592519111703
201207-201304,loser,14,0.0001462495176957544
201207-201304,winner,14,0.000327072394022933
201208-201305,loser,14,0.00038410887604149534
201208-201305,winner,14,-0.002484902978230024
