stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2
1235,2010-01-04,2010-09-30,10.31,15.46,201001-201010,0.49951503,18.474477012041778,winner,80.0,2010-10-01,15.52,2011-03-31,8.58,-0.4471649484536082
1236,2010-01-04,2010-09-30,10.55,15.78,201001-201010,0.4957346,18.419833544547025,winner,81.0,2010-10-01,15.64,2011-03-31,15.44,-0.012787723785166308
1418,2010-01-04,2010-09-30,13.8,9.66,201001-201010,-0.3,6.918047306063234,loser,809.0,2010-10-01,9.67,2011-03-31,11.85,0.22543950361944154
1439,2010-01-04,2010-09-30,14.75,23.16,201001-201010,0.57016949,19.4957377385648,winner,67.0,2010-10-01,23.03,2011-03-31,20.54,-0.1081198436821538
1449,2010-01-04,2010-09-30,21.12,32.16,201001-201010,0.52272727,18.80999368128851,winner,74.0,2010-10-01,32.56,2011-03-31,24.81,-0.23802211302211312
1468,2010-01-04,2010-09-30,11.2,16.8,201001-201010,0.5,18.481486913674907,winner,79.0,2010-10-01,16.65,2011-03-31,13.15,-0.2102102102102101
1471,2010-01-04,2010-09-30,50.55,33.91,201001-201010,-0.32917903,6.496284867046123,loser,832.0,2010-10-01,32.66,2011-03-31,23.73,-0.2734231475811389
1476,2010-01-04,2010-09-30,10.63,20.49,201001-201010,0.9275635,24.66161780201125,winner,22.0,2010-10-01,21.91,2011-03-31,20.46,-0.06617982656321311
1507,2010-01-04,2010-09-30,15.31,25.32,201001-201010,0.65382103,20.704862152156938,winner,49.0,2010-10-01,25.7,2011-03-31,29.38,0.1431906614785992
1516,2010-01-04,2010-09-30,67.18,35.0,201001-201010,-0.47901161,4.330559879442817,loser,885.0,2010-10-01,32.57,2011-03-31,14.15,-0.565551120663187
1521,2010-01-04,2010-09-30,22.18,34.27,201001-201010,0.54508566,19.13316854689905,winner,72.0,2010-10-01,34.03,2011-03-31,32.92,-0.0326182779900088
1558,2010-01-04,2010-09-30,28.09,51.26,201001-201010,0.8248487,23.176947318751363,winner,32.0,2010-10-01,51.26,2011-03-31,38.53,-0.24834178696839637
1565,2010-01-04,2010-09-30,96.78,173.1,201001-201010,0.78859268,22.652891946648413,winner,33.0,2010-10-01,173.37,2011-03-31,193.4,0.11553325258118476
1580,2010-01-04,2010-09-30,20.95,40.05,201001-201010,0.91169451,24.43224266763776,winner,25.0,2010-10-01,40.57,2011-03-31,41.45,0.02169090460931729
1584,2010-01-04,2010-09-30,14.61,23.52,201001-201010,0.60985626,20.069382198710013,winner,62.0,2010-10-01,25.14,2011-03-31,24.25,-0.03540175019888626
1702,2010-01-04,2010-09-30,16.3,24.73,201001-201010,0.51717791,18.729781569762395,winner,76.0,2010-10-01,24.15,2011-03-31,23.7,-0.01863354037267078
1704,2010-01-04,2010-09-30,24.92,40.58,201001-201010,0.62841091,20.33757666710423,winner,57.0,2010-10-01,41.14,2011-03-31,59.44,0.4448225571220223
1729,2010-01-04,2010-09-30,71.03,50.07,201001-201010,-0.29508658,6.9890673503592735,loser,806.0,2010-10-01,49.88,2011-03-31,49.68,-0.004009623095429087
1777,2010-01-04,2010-09-30,22.57,39.0,201001-201010,0.72795747,21.776452460486095,winner,40.0,2010-10-01,41.7,2011-03-31,36.36,-0.1280575539568346
1781,2010-01-04,2010-09-30,16.57,39.53,201001-201010,1.38563669,31.28274488755004,winner,7.0,2010-10-01,40.56,2011-03-31,24.68,-0.3915187376725839
1788,2010-01-04,2010-09-30,28.25,49.41,201001-201010,0.74902655,22.080991253196018,winner,37.0,2010-10-01,52.81,2011-03-31,44.84,-0.1509183866691914
1795,2010-01-04,2010-09-30,27.27,54.44,201001-201010,0.99633297,25.65563231850183,winner,19.0,2010-10-01,54.53,2011-03-31,38.57,-0.2926829268292683
1815,2010-01-04,2010-09-30,11.84,23.75,201001-201010,1.00591216,25.79409279982038,winner,18.0,2010-10-01,22.45,2011-03-31,19.5,-0.13140311804008906
2049,2010-01-04,2010-09-30,23.25,42.65,201001-201010,0.8344086,23.315128976632373,winner,30.0,2010-10-01,42.36,2011-03-31,108.79,1.5682247403210579
2109,2010-01-04,2010-09-30,17.69,11.28,201001-201010,-0.36235161,6.016798460222789,loser,851.0,2010-10-01,11.18,2011-03-31,10.01,-0.10465116279069767
2227,2010-01-04,2010-09-30,31.56,60.13,201001-201010,0.90525982,24.339233731126882,winner,26.0,2010-10-01,64.18,2011-03-31,46.7,-0.2723589903396697
2316,2010-01-04,2010-09-30,10.23,15.53,201001-201010,0.51808407,18.74287947780594,winner,75.0,2010-10-01,15.57,2011-03-31,16.35,0.05009633911368023
2357,2010-01-04,2010-09-30,19.33,70.16,201001-201010,2.62959131,49.26323754127445,winner,3.0,2010-10-01,70.01,2011-03-31,79.72,0.13869447221825443
2373,2010-01-04,2010-09-30,23.65,35.09,201001-201010,0.48372093,18.246184360158555,winner,85.0,2010-10-01,34.24,2011-03-31,32.7,-0.04497663551401866
2384,2010-01-04,2010-09-30,25.94,43.33,201001-201010,0.67039322,20.94440154994552,winner,44.0,2010-10-01,45.5,2011-03-31,46.12,0.01362637362637357
2401,2010-01-04,2010-09-30,22.27,15.67,201001-201010,-0.29636282,6.97062019515325,loser,807.0,2010-10-01,15.6,2011-03-31,11.99,-0.23141025641025637
2403,2010-01-04,2010-09-30,28.65,56.1,201001-201010,0.95811518,25.103220935250096,winner,20.0,2010-10-01,56.0,,,
2404,2010-01-04,2010-09-30,12.06,18.8,201001-201010,0.55887231,19.3324449152319,winner,71.0,2010-10-01,18.52,2011-03-31,18.52,0.0
2406,2010-01-04,2010-09-30,46.96,69.76,201001-201010,0.48551959,18.272182730514338,winner,84.0,2010-10-01,69.13,2011-03-31,70.15,0.014754809778678003
2408,2010-01-04,2010-09-30,196.09,130.83,201001-201010,-0.33280636,6.443854352806275,loser,839.0,2010-10-01,128.67,2011-03-31,95.1,-0.26089997668454185
2425,2010-01-04,2010-09-30,32.42,16.99,201001-201010,-0.47594078,4.37494657600562,loser,883.0,2010-10-01,17.05,2011-03-31,12.59,-0.26158357771261
2442,2010-01-04,2010-09-30,12.96,5.94,201001-201010,-0.54166667,3.4249248764162092,loser,889.0,2010-10-01,6.06,2011-03-31,7.66,0.2640264026402641
2457,2010-01-04,2010-09-30,20.03,32.66,201001-201010,0.63055417,20.36855598907099,winner,56.0,2010-10-01,33.29,2011-03-31,34.33,0.031240612796635602
2496,2010-01-04,2010-09-29,12.6,28.76,201001-201010,1.28253968,29.79254982647462,winner,10.0,2010-10-04,29.43,2011-03-31,23.86,-0.18926265715256543
2498,2010-01-04,2010-09-30,264.76,564.99,201001-201010,1.13397039,27.645084810898684,winner,13.0,2010-10-01,563.4,2011-03-31,916.41,0.6265708200212993
2547,2010-01-04,2010-09-30,13.22,20.61,201001-201010,0.55900151,19.334312410728526,winner,70.0,2010-10-01,21.02,2011-03-31,16.31,-0.22407231208372982
2609,2010-01-04,2010-09-30,13.05,21.36,201001-201010,0.63678161,20.45856927200852,winner,54.0,2010-10-01,21.31,2011-03-31,24.5,0.14969497888315353
2722,2010-01-04,2010-09-30,15.24,22.78,201001-201010,0.49475066,18.405611381087635,winner,82.0,2010-10-01,23.76,2011-03-31,22.94,-0.03451178451178452
2816,2010-01-04,2010-09-30,25.1,16.39,201001-201010,-0.34701195,6.238522500236909,loser,846.0,2010-10-01,16.27,2011-03-31,11.6,-0.28703134603564845
2912,2010-01-04,2010-09-30,47.57,87.13,201001-201010,0.83161657,23.27477213877282,winner,31.0,2010-10-01,85.51,2011-03-31,84.54,-0.011343702490936719
2915,2010-01-04,2010-09-30,37.16,60.0,201001-201010,0.6146394,20.138519136865956,winner,60.0,2010-10-01,59.35,2011-03-31,51.64,-0.12990732940185343
3005,2010-01-04,2010-09-30,12.59,8.14,201001-201010,-0.35345512,6.14539099126619,loser,847.0,2010-10-01,8.49,2011-03-31,6.83,-0.1955241460541814
3013,2010-01-04,2010-09-30,9.14,21.36,201001-201010,1.33698031,30.57945099798128,winner,8.0,2010-10-01,21.57,2011-03-31,46.09,1.136764024107557
3019,2010-01-04,2010-09-30,58.42,39.31,201001-201010,-0.327114,6.526133429162255,loser,830.0,2010-10-01,38.77,2011-03-31,44.49,0.1475367552231106
3041,2010-01-04,2010-09-30,172.56,115.37,201001-201010,-0.33142096,6.463879339346756,loser,835.0,2010-10-01,114.91,2011-03-31,83.71,-0.2715168392655122
3043,2010-01-04,2010-09-30,134.15,329.76,201001-201010,1.45814387,32.330785383860324,winner,6.0,2010-10-01,328.3,2011-03-31,329.27,0.002954614681693483
3054,2010-01-04,2010-09-30,28.5,15.67,201001-201010,-0.45017544,4.7473665173300965,loser,876.0,2010-10-01,15.81,2011-03-31,15.72,-0.00569259962049335
3064,2010-01-04,2010-09-30,756.37,504.94,201001-201010,-0.33241667,6.449487048782138,loser,837.0,2010-10-01,507.02,2011-03-31,643.13,0.26845094868052544
3073,2010-01-04,2010-09-30,229.47,119.81,201001-201010,-0.47788382,4.3468612938866515,loser,884.0,2010-10-01,119.37,2011-03-31,85.33,-0.2851637764932563
3083,2010-01-04,2010-09-30,345.75,199.08,201001-201010,-0.42420824,5.122704203553563,loser,873.0,2010-10-01,197.39,2011-03-31,142.75,-0.276812401844065
3086,2010-01-04,2010-09-30,170.19,256.32,201001-201010,0.50608144,18.569389868884052,winner,77.0,2010-10-01,255.5,2011-03-31,221.45,-0.13326810176125248
3095,2010-01-04,2010-09-30,630.21,364.02,201001-201010,-0.42238302,5.1490864801043195,loser,872.0,2010-10-01,364.02,2011-03-31,393.6,0.08125927146860075
3118,2010-01-04,2010-09-30,14.85,26.41,201001-201010,0.77845118,22.50630366817267,winner,36.0,2010-10-01,27.84,2011-03-31,17.92,-0.3563218390804597
3130,2010-01-04,2010-09-30,35.19,52.09,201001-201010,0.48025007,18.19601551016296,winner,87.0,2010-10-01,51.05,2011-03-31,41.84,-0.18041136141038186
3188,2010-01-04,2010-09-30,19.57,11.39,201001-201010,-0.41798671,5.212632061580994,loser,869.0,2010-10-01,11.17,2011-03-31,9.0,-0.19427036705461057
3219,2010-01-04,2010-09-30,19.17,11.16,201001-201010,-0.41784038,5.21474715922822,loser,868.0,2010-10-01,11.11,2011-03-29,5.81,-0.47704770477047703
3227,2010-01-04,2010-09-30,143.14,82.19,201001-201010,-0.4258069,5.0995966930996826,loser,874.0,2010-10-01,81.65,2011-03-31,65.0,-0.20391916717697495
3228,2010-01-04,2010-09-30,54.18,80.3,201001-201010,0.48209671,18.22270739780921,winner,86.0,2010-10-01,84.93,2011-03-31,40.49,-0.5232544448369245
3259,2010-01-04,2010-09-30,68.73,37.36,201001-201010,-0.45642369,4.657052440419771,loser,877.0,2010-10-01,37.19,2011-03-31,36.64,-0.014788921753159375
3260,2010-01-04,2010-09-30,48.99,26.11,201001-201010,-0.46703409,4.503686540904017,loser,880.0,2010-10-01,25.35,2011-03-31,22.24,-0.12268244575936894
3293,2010-01-04,2010-09-30,59.42,40.62,201001-201010,-0.31639179,6.681115463906168,loser,820.0,2010-10-01,40.38,2011-03-31,33.61,-0.16765725606736015
3294,2010-01-04,2010-09-30,15.87,10.94,201001-201010,-0.31064902,6.764123181500422,loser,813.0,2010-10-01,10.9,2011-03-31,10.01,-0.08165137614678904
3306,2010-01-04,2010-09-30,43.15,30.25,201001-201010,-0.29895713,6.933121261392722,loser,808.0,2010-10-01,30.28,2011-03-31,21.12,-0.30250990752972257
3310,2010-01-04,2010-09-30,13.81,29.87,201001-201010,1.16292542,28.063609486825662,winner,12.0,2010-10-01,29.91,2011-03-31,15.0,-0.49849548645937813
3317,2010-01-04,2010-09-30,36.78,24.46,201001-201010,-0.33496465,6.412657782717885,loser,841.0,2010-10-01,24.26,2011-03-31,17.92,-0.26133553173948887
3322,2010-01-04,2010-09-30,22.96,15.48,201001-201010,-0.32578397,6.545358081138895,loser,828.0,2010-10-01,15.48,2011-03-31,12.97,-0.16214470284237725
3362,2010-01-04,2010-09-30,33.83,23.33,201001-201010,-0.31037541,6.76807802238922,loser,812.0,2010-10-01,22.41,2011-03-31,19.79,-0.11691209281570732
3376,2010-01-04,2010-09-30,75.73,46.91,201001-201010,-0.38056252,5.753572512741974,loser,858.0,2010-10-01,47.18,2011-03-31,41.85,-0.11297159813480284
3406,2010-01-04,2010-09-30,45.14,130.01,201001-201010,1.88015064,38.43059763248316,winner,4.0,2010-10-01,134.91,2011-03-31,219.91,0.6300496627381217
3413,2010-01-04,2010-09-30,31.41,16.97,201001-201010,-0.4597262,4.609316971746605,loser,879.0,2010-10-01,17.03,2011-03-31,19.32,0.13446858485026417
3432,2010-01-04,2010-09-30,93.34,54.03,201001-201010,-0.42114849,5.1669307464778,loser,870.0,2010-10-01,52.89,2011-03-31,55.7,0.053129135942522256
3443,2010-01-04,2010-09-30,113.16,77.92,201001-201010,-0.31141746,6.753015919585331,loser,814.0,2010-10-01,77.22,2011-03-31,65.63,-0.15009065009065015
3450,2010-01-04,2010-09-30,15.14,25.05,201001-201010,0.65455746,20.71550673194473,winner,48.0,2010-10-01,25.11,2011-03-31,26.88,0.07048984468339306
3455,2010-01-04,2010-09-30,12.54,23.78,201001-201010,0.89633174,24.210184588761972,winner,27.0,2010-10-01,23.88,2011-03-31,31.99,0.3396147403685092
3466,2010-01-04,2010-09-30,31.88,19.15,201001-201010,-0.39930991,5.482592122660296,loser,865.0,2010-10-01,19.12,2011-03-31,16.86,-0.11820083682008375
3474,2010-01-04,2010-09-30,25.82,17.5,201001-201010,-0.32223083,6.596716230898131,loser,824.0,2010-10-01,17.4,2011-03-31,15.0,-0.13793103448275856
3483,2010-01-04,2010-09-30,44.78,23.85,201001-201010,-0.46739616,4.498453072680608,loser,881.0,2010-10-01,23.59,2011-03-31,22.45,-0.04832556167867743
3491,2010-01-04,2010-09-30,45.79,30.95,201001-201010,-0.32408823,6.569868814989159,loser,826.0,2010-10-01,33.1,2011-03-31,31.07,-0.061329305135951695
3498,2010-01-04,2010-09-30,41.69,27.38,201001-201010,-0.34324778,6.292930940821639,loser,845.0,2010-10-01,26.99,2011-03-31,29.44,0.09077436087439804
3504,2010-01-04,2010-09-30,226.39,154.97,201001-201010,-0.3154733,6.694391593462662,loser,819.0,2010-10-01,152.47,2011-03-31,104.15,-0.3169148029120482
3516,2010-01-04,2010-09-30,26.73,18.14,201001-201010,-0.32136177,6.60927788442987,loser,823.0,2010-10-01,18.27,2011-03-31,21.53,0.17843459222769575
3523,2010-01-04,2010-09-30,274.26,183.62,201001-201010,-0.33048932,6.4773455429418005,loser,834.0,2010-10-01,183.28,2011-03-31,154.96,-0.15451767786992576
3530,2010-01-04,2010-09-30,17.29,11.89,201001-201010,-0.31231926,6.739981032287652,loser,816.0,2010-10-01,11.98,2011-03-31,10.99,-0.08263772954924876
3536,2010-01-04,2010-09-30,48.51,24.37,201001-201010,-0.49762935,4.061453489292545,loser,887.0,2010-10-01,24.29,2011-03-31,25.77,0.06093042404281599
3540,2010-01-04,2010-09-30,21.26,14.63,201001-201010,-0.31185325,6.74671688040208,loser,815.0,2010-10-01,14.87,2011-03-31,11.85,-0.20309347679892398
3543,2010-01-04,2010-09-30,44.33,26.98,201001-201010,-0.39138281,5.597172800302168,loser,862.0,2010-10-01,26.37,2011-03-31,29.91,0.13424345847554034
3557,2010-01-04,2010-09-30,77.25,52.35,201001-201010,-0.3223301,6.595281352585822,loser,825.0,2010-10-01,53.39,2011-03-31,36.86,-0.3096085409252669
3561,2010-01-04,2010-09-30,44.5,72.61,201001-201010,0.63168539,20.384906981762146,winner,55.0,2010-10-01,73.66,2011-03-31,74.19,0.007195221286994314
3577,2010-01-04,2010-09-30,41.28,28.17,201001-201010,-0.31758721,6.663836505186503,loser,821.0,2010-10-01,27.88,2011-03-31,18.74,-0.32783357245337164
3584,2010-01-04,2010-09-30,51.21,106.83,201001-201010,1.08611599,26.95338298045057,winner,15.0,2010-10-01,113.89,2011-03-31,81.76,-0.2821143208358942
3593,2010-01-04,2010-09-30,72.87,48.45,201001-201010,-0.33511733,6.4104509002687715,loser,842.0,2010-10-01,49.66,2011-03-31,37.8,-0.238824003221909
3607,2010-01-04,2010-09-30,41.21,29.18,201001-201010,-0.29191944,7.034846140507837,loser,805.0,2010-10-01,29.23,2011-03-31,25.63,-0.12316113581936372
3617,2010-01-04,2010-09-30,62.12,37.77,201001-201010,-0.39198326,5.588493716161681,loser,863.0,2010-10-01,37.57,2011-03-31,39.18,0.04285334043119509
3625,2010-01-04,2010-09-30,31.33,20.04,201001-201010,-0.36035748,6.045622212503697,loser,850.0,2010-10-01,20.24,2011-03-31,15.72,-0.2233201581027667
3642,2010-01-05,2010-09-29,18.34,10.99,201001-201010,-0.40076336,5.461583521038191,loser,866.0,2010-10-01,10.96,2011-03-31,20.81,0.898722627737226
4102,2010-01-04,2010-09-30,28.8,45.3,201001-201010,0.57291667,19.535446301091348,winner,66.0,2010-10-01,48.45,2011-03-31,49.73,0.02641898864809069
4105,2010-01-04,2010-09-30,30.26,49.68,201001-201010,0.64177132,20.530692034814145,winner,51.0,2010-10-01,49.52,2011-03-31,51.16,0.03311793214862668
4111,2010-01-04,2010-09-30,10.64,15.99,201001-201010,0.50281955,18.52224153385696,winner,78.0,2010-10-01,16.72,2011-03-31,14.24,-0.14832535885167458
4127,2010-01-04,2010-09-30,17.69,34.17,201001-201010,0.93159977,24.719959257492523,winner,21.0,2010-10-01,35.7,2011-03-31,25.35,-0.28991596638655465
4129,2010-01-04,2010-09-30,25.11,39.26,201001-201010,0.56352051,19.399631390212026,winner,69.0,2010-10-01,39.53,2011-03-31,32.19,-0.1856817606880851
4402,2010-01-04,2010-09-30,10.58,19.76,201001-201010,0.86767486,23.795969462233757,winner,29.0,2010-10-01,19.6,2011-03-31,22.9,0.16836734693877536
4529,2010-01-04,2010-09-30,13.24,8.13,201001-201010,-0.38595166,5.67567626908327,loser,860.0,2010-10-01,8.37,2011-03-31,9.21,0.10035842293906831
4702,2010-01-04,2010-09-30,13.49,54.91,201001-201010,3.07042254,55.63514417284217,winner,1.0,2010-10-01,53.82,2011-03-31,43.31,-0.1952805648457822
4712,2010-01-04,2010-09-30,13.1,23.36,201001-201010,0.78320611,22.575032850539444,winner,35.0,2010-10-01,23.5,2011-03-31,85.07,2.6199999999999997
4716,2010-01-04,2010-09-30,16.76,28.38,201001-201010,0.69331742,21.275754802761536,winner,41.0,2010-10-01,28.05,2011-03-31,19.6,-0.3012477718360071
4725,2010-01-04,2010-09-30,69.9,142.52,201001-201010,1.03891273,26.271092922585083,winner,16.0,2010-10-01,143.75,2011-03-31,203.37,0.41474782608695654
4736,2010-01-04,2010-09-30,58.93,33.68,201001-201010,-0.42847446,5.061038981900082,loser,875.0,2010-10-01,33.68,2011-03-31,26.62,-0.20961995249406173
4916,2010-01-04,2010-09-30,33.0,90.06,201001-201010,1.72909091,36.247135051236754,winner,5.0,2010-10-01,91.3,2011-03-31,57.99,-0.364841182913472
5205,2010-01-04,2010-09-30,204.04,144.85,201001-201010,-0.29009018,7.0612868124286114,loser,802.0,2010-10-01,145.85,2011-03-31,193.3,0.3253342475145699
5209,2010-01-04,2010-09-30,13.07,20.95,201001-201010,0.60290742,19.96894158410632,winner,64.0,2010-10-01,20.92,2011-03-31,21.67,0.03585086042065009
5211,2010-01-04,2010-09-30,33.88,54.76,201001-201010,0.6162928,20.16241787567499,winner,59.0,2010-10-01,56.49,2011-03-31,52.02,-0.07912904938927241
5301,2010-01-04,2010-09-30,12.77,6.19,201001-201010,-0.51527016,3.8064679379621054,loser,888.0,2010-10-01,6.32,2011-03-31,9.57,0.5142405063291139
5302,2010-01-04,2010-09-30,19.55,11.95,201001-201010,-0.3887468,5.635274478352245,loser,861.0,2010-10-01,11.9,2011-03-31,9.89,-0.16890756302521007
5410,2010-01-04,2010-09-30,13.95,8.22,201001-201010,-0.41075269,5.317194753318812,loser,867.0,2010-10-01,8.04,2011-03-31,6.18,-0.2313432835820895
5450,2010-01-04,2010-09-30,17.22,29.1,201001-201010,0.68989547,21.22629291255495,winner,42.0,2010-10-01,28.78,2011-03-31,24.08,-0.16330785267546916
5468,2010-01-04,2010-09-30,47.62,31.54,201001-201010,-0.33767325,6.373506867066414,loser,844.0,2010-10-01,31.54,2011-03-31,25.23,-0.2000634115409004
5475,2010-01-04,2010-09-30,20.97,34.34,201001-201010,0.63757749,20.470073159902157,winner,53.0,2010-10-01,33.63,2011-03-31,34.45,0.02438299137674696
5478,2010-01-04,2010-09-30,98.36,65.97,201001-201010,-0.32930053,6.4945286696557165,loser,833.0,2010-10-01,65.73,2011-03-31,57.33,-0.1277955271565496
5490,2010-01-04,2010-09-30,12.05,19.76,201001-201010,0.63983402,20.502689720374363,winner,52.0,2010-10-01,19.66,2011-03-31,18.48,-0.060020345879959296
5530,2010-01-04,2010-09-30,13.95,52.83,201001-201010,2.78709677,51.53986863449832,winner,2.0,2010-10-01,52.83,2011-03-31,60.4,0.14328979746356238
5903,2010-01-04,2010-09-30,40.54,61.99,201001-201010,0.52910705,18.902208932213323,winner,73.0,2010-10-01,61.99,2011-03-31,91.27,0.4723342474592675
6113,2010-01-04,2010-09-30,13.87,22.32,201001-201010,0.60922855,20.0603090903649,winner,63.0,2010-10-01,22.14,2011-03-31,17.09,-0.22809394760614277
6127,2010-01-04,2010-09-30,15.38,24.06,201001-201010,0.56436931,19.411900199635703,winner,68.0,2010-10-01,24.63,2011-03-31,25.66,0.04181892001624041
6134,2010-01-04,2010-09-30,104.31,56.46,201001-201010,-0.45872879,4.623733834620389,loser,878.0,2010-10-01,56.13,2011-03-31,37.12,-0.33867806876892936
6143,2010-01-04,2010-09-30,48.47,32.54,201001-201010,-0.3286569,6.5038318904490255,loser,831.0,2010-10-01,32.11,2011-03-31,19.4,-0.3958268452195578
6144,2010-01-04,2010-09-30,14.15,23.4,201001-201010,0.65371025,20.703260904857277,winner,50.0,2010-10-01,23.59,2011-03-31,23.78,0.008054260279779622
6145,2010-01-04,2010-09-30,51.54,33.15,201001-201010,-0.35681024,6.096895081895828,loser,848.0,2010-10-01,33.31,2011-03-31,26.69,-0.19873911738216754
6147,2010-01-04,2010-09-30,12.58,20.3,201001-201010,0.6136725,20.124543274670202,winner,61.0,2010-10-01,20.02,2011-03-31,18.12,-0.09490509490509484
6153,2010-01-04,2010-09-30,16.95,30.28,201001-201010,0.78643068,22.62164175110884,winner,34.0,2010-10-01,30.28,2011-03-31,34.59,0.1423381770145311
6158,2010-01-04,2010-09-30,67.53,45.56,201001-201010,-0.32533689,6.55182030936361,loser,827.0,2010-10-01,45.22,2011-03-31,34.68,-0.23308270676691728
6163,2010-01-04,2010-09-30,17.5,11.68,201001-201010,-0.33257143,6.447250101390045,loser,838.0,2010-10-01,11.71,2011-03-31,13.13,0.12126387702818103
6166,2010-01-04,2010-09-30,12.56,26.62,201001-201010,1.11942675,27.434866682380125,winner,14.0,2010-10-01,26.94,2011-03-31,24.82,-0.07869339272457315
6169,2010-01-04,2010-09-30,184.55,111.03,201001-201010,-0.39837442,5.496113975308451,loser,864.0,2010-10-01,111.79,2011-03-31,79.04,-0.2929600143125503
6170,2010-01-04,2010-09-30,24.95,15.52,201001-201010,-0.37795591,5.791249234386471,loser,857.0,2010-10-01,15.65,2011-03-31,13.85,-0.1150159744408946
6172,2010-01-04,2010-09-30,17.61,30.45,201001-201010,0.72913118,21.79341761636341,winner,39.0,2010-10-01,29.17,2011-03-31,32.72,0.12170037709975992
6173,2010-01-04,2010-09-30,16.62,27.74,201001-201010,0.66907341,20.92532462090987,winner,45.0,2010-10-01,27.21,2011-03-31,22.95,-0.15656008820286665
6188,2010-01-04,2010-09-30,25.76,17.55,201001-201010,-0.31871118,6.647590306166795,loser,822.0,2010-10-01,17.42,2011-03-31,11.36,-0.34787600459242257
