stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2,avg_monthly_return,annualized_return
1234,2010-01-04,2010-12-31,12.27,18.61,201001-201101,0.51670742,20.072411613287212,winner,88.0,2011-01-07,18.28,2011-07-06,17.51,-0.042122538293216605,-0.0071469084644283365,-0.08247076835416944
1301,2010-01-04,2010-12-31,33.48,51.57,201001-201101,0.54032258,20.419443724623225,winner,82.0,2011-01-07,48.56,2011-07-06,58.98,0.2145799011532124,0.03293029479067733,0.47520433628534553
1419,2010-01-04,2010-12-31,26.73,40.93,201001-201101,0.53123831,20.285947555296136,winner,83.0,2011-01-07,35.29,2011-07-06,29.21,-0.17228676678945873,-0.031023339495313662,-0.31489080356815247
1439,2010-01-04,2010-12-31,14.75,22.4,201001-201101,0.51864407,20.10087128658263,winner,87.0,2011-01-07,21.74,2011-07-06,27.12,0.2474701011959523,0.037540418785950935,0.5561816533778376
1471,2010-01-04,2010-12-31,50.55,27.82,201001-201101,-0.44965381,5.871433175700313,loser,858.0,2011-01-07,26.85,2011-07-06,19.24,-0.2834264432029796,-0.05403123579504254,-0.48652233769926756
1476,2010-01-04,2010-12-31,10.63,20.28,201001-201101,0.90780809,25.81975743923244,winner,32.0,2011-01-07,20.12,2011-07-06,24.86,0.23558648111331998,0.03588654311787631,0.5266739523099977
1506,2010-01-04,2010-12-31,12.93,25.6,201001-201101,0.97989172,26.87904877207388,winner,27.0,2011-01-07,25.6,2011-07-06,22.77,-0.11054687500000007,-0.019335371888237196,-0.2088731384277348
1507,2010-01-04,2010-12-31,15.31,27.79,201001-201101,0.81515349,24.458169312664864,winner,42.0,2011-01-07,26.77,2011-07-06,36.68,0.37019051176690326,0.053893742682205925,0.87742203853605
1516,2010-01-04,2010-12-31,67.18,14.99,201001-201101,-0.77686812,1.0629172537816758,loser,885.0,2011-01-07,14.54,2011-07-06,10.28,-0.29298486932599727,-0.0561460782123564,-0.5001296049980231
1560,2010-01-04,2010-12-31,20.54,31.89,201001-201101,0.55258033,20.599575168269133,winner,78.0,2011-01-07,31.41,2011-07-06,30.87,-0.01719197707736387,-0.0028860730999574757,-0.034088390078899744
1565,2010-01-04,2010-12-31,96.78,207.3,201001-201101,1.14197148,29.26086118908202,winner,18.0,2011-01-07,211.04,2011-07-06,242.28,0.1480288097043215,0.023274451669748952,0.31797014791111966
1580,2010-01-04,2010-12-31,20.95,43.91,201001-201101,1.09594272,28.584454263828132,winner,21.0,2011-01-07,41.8,2011-07-06,36.71,-0.12177033492822958,-0.021408699920717145,-0.22871265538792573
1582,2010-01-04,2010-12-31,38.9,24.57,201001-201101,-0.36838046,7.065770298372807,loser,812.0,2011-01-07,23.79,2011-07-06,24.44,0.02732240437158479,0.004502742012741923,0.055391322523812514
1584,2010-01-04,2010-12-31,14.61,28.35,201001-201101,0.94045175,26.299466162422757,winner,29.0,2011-01-07,25.96,2011-07-06,28.71,0.1059322033898305,0.01692303294540265,0.2230860384946869
1704,2010-01-04,2010-12-31,24.92,41.81,201001-201101,0.67776886,22.43925950159364,winner,58.0,2011-01-07,42.37,2011-07-06,47.43,0.1194241208402172,0.018980274016571652,0.2531103623188917
1710,2010-01-04,2010-12-31,13.51,21.44,201001-201101,0.58697261,21.10498040550061,winner,71.0,2011-01-07,20.7,2011-07-06,27.03,0.30579710144927547,0.04547250731806174,0.7051060701533316
1729,2010-01-04,2010-12-31,71.03,45.75,201001-201101,-0.35590596,7.249086950593714,loser,804.0,2011-01-07,45.55,2011-07-06,45.11,-0.009659714599341333,-0.001616470815684834,-0.019226119112541795
1781,2010-01-04,2010-12-31,16.57,28.02,201001-201101,0.69100785,22.633810571823798,winner,57.0,2011-01-07,28.51,2011-07-06,19.07,-0.3311118905647142,-0.0648263832356446,-0.5525886970560892
1788,2010-01-04,2010-12-31,28.25,54.63,201001-201101,0.93380531,26.20179466216325,winner,31.0,2011-01-07,55.99,2011-07-06,49.39,-0.11787819253438116,-0.020687210140302836,-0.2218611167935901
1795,2010-01-04,2010-12-31,27.27,42.29,201001-201101,0.55078841,20.57324234727849,winner,79.0,2011-01-07,40.26,2011-07-06,35.96,-0.1068057625434674,-0.018649114348878504,-0.20220405417444354
1815,2010-01-04,2010-12-31,11.84,20.4,201001-201101,0.72297297,23.1035479389519,winner,49.0,2011-01-07,19.46,2011-07-06,18.67,-0.04059609455292904,-0.006883386749174103,-0.07954414621290806
2049,2010-01-04,2010-12-31,23.25,87.38,201001-201101,2.75827957,53.013010615220814,winner,3.0,2011-01-07,84.78,2011-07-06,184.31,1.1739797121962727,0.138175539115158,3.726187789040983
2103,2010-01-04,2010-12-31,15.92,28.91,201001-201101,0.81595477,24.4699443711515,winner,41.0,2011-01-07,31.91,2011-07-06,38.29,0.19993732372297082,0.030844347073327505,0.4398495808634473
2109,2010-01-04,2010-12-31,17.69,10.22,201001-201101,-0.42227247,6.273810471954463,loser,844.0,2011-01-07,10.17,2011-07-06,10.57,0.039331366764995115,0.006450312541732339,0.08020968994159206
2201,2010-01-04,2010-12-31,47.56,76.39,201001-201101,0.60618167,21.38726350875208,winner,66.0,2011-01-07,76.88,2011-07-06,95.7,0.2447970863683664,0.037169556155264516,0.5495197862311734
2227,2010-01-04,2010-12-31,31.56,59.7,201001-201101,0.89163498,25.5820885642314,winner,33.0,2011-01-07,58.0,2011-07-06,62.05,0.0698275862068965,0.011313098029180901,0.14453106420927297
2231,2010-01-04,2010-12-31,17.05,27.56,201001-201101,0.61642229,21.53775260050457,winner,63.0,2011-01-07,26.75,2011-07-06,19.49,-0.27140186915887854,-0.05140388397002438,-0.46914476373482383
2316,2010-01-04,2010-12-31,10.23,18.92,201001-201101,0.84946237,24.962348960991356,winner,37.0,2011-01-07,17.55,2011-07-06,15.53,-0.11509971509971517,-0.02017378250137225,-0.21695148578339463
2321,2010-01-04,2010-12-31,288.36,183.22,201001-201101,-0.36461368,7.121124300477315,loser,808.0,2011-01-07,195.08,2011-07-06,68.5,-0.6488620053311462,-0.1600637903564296,-0.8767021086999359
2357,2010-01-04,2010-12-31,19.33,86.76,201001-201101,3.48836006,63.741770187035264,winner,2.0,2011-01-07,83.79,2011-07-06,91.77,0.09523809523809511,0.015277488722763577,0.1995464852607718
2358,2010-01-04,2010-12-31,26.69,16.71,201001-201101,-0.37392282,6.984323596653054,loser,818.0,2011-01-07,16.85,2011-07-06,16.41,-0.02611275964391699,-0.004400249026770275,-0.05154364307161352
2373,2010-01-04,2010-12-31,23.65,36.07,201001-201101,0.52515856,20.196603740606964,winner,85.0,2011-01-07,35.09,2011-07-06,35.94,0.024223425477343807,0.00399708240417862,0.04903362529654354
2375,2010-01-04,2010-12-31,10.78,18.52,201001-201101,0.71799629,23.030414080538755,winner,50.0,2011-01-07,18.33,2011-07-06,14.67,-0.19967266775777406,-0.03644182258423345,-0.3594761612660413
2384,2010-01-04,2010-12-31,25.94,44.35,201001-201101,0.70971473,22.90871398399248,winner,53.0,2011-01-07,43.99,2011-07-06,33.95,-0.22823368947488062,-0.04225997793879288,-0.4043767619384453
2388,2010-01-04,2010-12-31,37.64,60.55,201001-201101,0.608661,21.423698033210048,winner,64.0,2011-01-07,57.28,2011-07-06,68.73,0.1998952513966481,0.030838323056834316,0.4397486143242266
2401,2010-01-04,2010-12-31,22.27,13.78,201001-201101,-0.38123035,6.876937173501519,loser,822.0,2011-01-07,14.73,2011-07-06,10.34,-0.298031228784793,-0.05727223360602174,-0.5072398442386126
2404,2010-01-04,2010-12-31,12.06,18.88,201001-201101,0.5655058,20.789518964716425,winner,74.0,2011-01-07,19.09,2011-07-06,19.65,0.029334730225248754,0.004830412438194376,0.05952998684788624
2408,2010-01-04,2010-12-31,196.09,100.67,201001-201101,-0.48661329,5.328302137067457,loser,869.0,2011-01-07,102.84,2011-07-06,50.68,-0.5071956437183975,-0.11125107238830412,-0.7571438664298754
2425,2010-01-04,2010-12-31,32.42,13.94,201001-201101,-0.57001851,4.102636522562006,loser,882.0,2011-01-07,13.31,2011-07-06,8.94,-0.32832456799398957,-0.0641780146681652,-0.548852114039539
2429,2010-01-04,2010-12-31,12.38,38.23,201001-201101,2.08804523,43.16370880654799,winner,7.0,2011-01-07,35.74,2011-07-06,23.55,-0.3410744264129827,-0.06716236215264493,-0.56581708847302
2442,2010-01-04,2010-12-31,12.96,6.08,201001-201101,-0.5308642,4.678021269783905,loser,876.0,2011-01-07,6.08,2011-07-06,6.14,0.009868421052631514,0.0016380144459751111,0.019834227839335083
2443,2010-01-04,2010-12-31,19.61,12.81,201001-201101,-0.34676186,7.383462340354684,loser,801.0,2011-01-07,12.45,2011-07-06,7.26,-0.41686746987951806,-0.08596839773703713,-0.6599564523152852
2457,2010-01-04,2010-12-31,20.03,36.62,201001-201101,0.82825761,24.65073842635287,winner,40.0,2011-01-07,35.23,2011-07-06,42.39,0.2032358785126314,0.031316095104245045,0.44777657934006254
2462,2010-01-04,2010-12-31,22.99,15.08,201001-201101,-0.34406264,7.4231282166629695,loser,799.0,2011-01-07,15.06,2011-07-06,14.37,-0.04581673306772917,-0.007786116972621326,-0.089534293106459
2482,2010-01-04,2010-12-31,24.68,15.52,201001-201101,-0.37115073,7.025060320245588,loser,814.0,2011-01-07,15.65,2011-07-06,11.86,-0.2421725239616614,-0.045164865309326285,-0.4256975165613617
2496,2010-01-04,2010-12-31,12.6,19.93,201001-201101,0.58174603,21.0281741889657,winner,72.0,2011-01-10,20.8,2011-07-06,17.44,-0.1615384615384615,-0.028937482431364847,-0.29698224852070987
2498,2010-01-04,2010-12-31,264.76,717.19,201001-201101,1.70883064,37.59103261815376,winner,8.0,2011-01-07,709.22,2011-07-06,872.59,0.23035165392966922,0.03515378926179458,0.5137651923274724
2545,2010-01-04,2010-12-31,19.42,30.24,201001-201101,0.55715757,20.666839131811688,winner,77.0,2011-01-07,27.78,2011-07-06,24.15,-0.13066954643628517,-0.02306841945299032,-0.2442645625067058
2547,2010-01-04,2010-12-31,13.22,21.24,201001-201101,0.60665658,21.39424245871451,winner,65.0,2011-01-07,20.68,2011-07-06,18.87,-0.0875241779497098,-0.015149686200012669,-0.1673878741736472
2603,2010-01-04,2010-12-31,15.7,26.2,201001-201101,0.66878981,22.307309572849068,winner,59.0,2011-01-07,25.42,2011-07-06,19.24,-0.24311565696302134,-0.04536302031696837,-0.4271260912654813
2609,2010-01-04,2010-12-31,13.05,30.09,201001-201101,1.30574713,31.6675952364028,winner,16.0,2011-01-07,30.68,2011-07-06,22.16,-0.27770534550195564,-0.052776639471754594,-0.4782904320835505
2816,2010-01-04,2010-12-31,25.1,15.9,201001-201101,-0.36653386,7.09290665894767,loser,810.0,2011-01-07,14.88,2011-07-06,15.9,0.06854838709677416,0.011111458714610611,0.14179565556711804
2912,2010-01-04,2010-12-31,47.57,87.13,201001-201101,0.83161657,24.700099386883867,winner,39.0,2011-01-07,82.6,2011-07-06,115.31,0.39600484261501223,0.05717727938949224,0.9488295206045636
2915,2010-01-04,2010-12-31,37.16,56.8,201001-201101,0.5285253,20.24607903065452,winner,84.0,2011-01-07,51.11,2011-07-06,45.1,-0.11758951281549596,-0.02063380307922591,-0.2213517321068058
3005,2010-01-04,2010-12-31,12.59,7.9,201001-201101,-0.37251787,7.004969773296428,loser,815.0,2011-01-07,7.99,2011-07-06,5.99,-0.2503128911138924,-0.04688199472561583,-0.43796923876998906
3008,2010-01-04,2010-12-31,290.98,515.53,201001-201101,0.77170252,23.819643812151728,winner,47.0,2011-01-07,533.3,2011-07-06,708.22,0.3279954997187326,0.04841389269901808,0.7635720472732075
3013,2010-01-04,2010-12-31,9.14,29.61,201001-201101,2.23960613,45.39094330857914,winner,5.0,2011-01-07,32.3,2011-07-06,40.27,0.24674922600619215,0.03744046751968089,0.5543836325470395
3041,2010-01-04,2010-12-31,172.56,101.66,201001-201101,-0.41087158,6.441350091749951,loser,839.0,2011-01-07,103.86,2011-07-06,94.87,-0.08655882919314457,-0.014976109873428567,-0.16562522747500152
3043,2010-01-04,2010-12-31,134.15,281.47,201001-201101,1.09817369,28.617239060942676,winner,20.0,2011-01-07,304.4,2011-07-06,232.93,-0.23478975032851504,-0.04362078335939723,-0.4144532737977037
3054,2010-01-04,2010-12-31,28.5,15.62,201001-201101,-0.45192982,5.837986501795843,loser,861.0,2011-01-07,15.47,2011-07-06,14.54,-0.060116354234001385,-0.010279994662250824,-0.1166187324216148
3060,2010-01-04,2010-12-31,33.37,74.03,201001-201101,1.21845969,30.384879193135863,winner,17.0,2011-01-07,67.36,2011-07-06,59.85,-0.11149049881235151,-0.01950884698800137,-0.21055086629927622
3073,2010-01-04,2010-12-31,229.47,110.18,201001-201101,-0.51985009,4.839877037341147,loser,875.0,2011-01-07,99.43,2011-07-06,67.64,-0.31972241778135374,-0.062191078510129394,-0.5372224111307533
3083,2010-01-04,2010-12-31,345.75,214.33,201001-201101,-0.38010123,6.8935299426189705,loser,821.0,2011-01-07,209.67,2011-07-06,159.69,-0.23837458863929029,-0.044368982173354055,-0.41992673276962966
3086,2010-01-04,2010-12-31,170.19,265.75,201001-201101,0.5614901,20.730507005894548,winner,75.0,2011-01-07,267.39,2011-07-06,242.37,-0.09357118815213726,-0.016240475146674815,-0.17838680905207172
3095,2010-01-04,2010-12-31,630.21,356.06,201001-201101,-0.43501373,6.086573698674881,loser,849.0,2011-01-07,366.3,2011-07-06,368.57,0.006197106197106147,0.0010301941356578581,0.012432616519431061
3149,2010-01-04,2010-12-31,116.55,308.91,201001-201101,1.65045045,36.7331175925559,winner,11.0,2011-01-07,282.62,2011-07-06,249.76,-0.11626919538603075,-0.020389723772749058,-0.21901986497634607
3188,2010-01-04,2010-12-31,19.57,9.79,201001-201101,-0.49974451,5.135334780461884,loser,873.0,2011-01-07,9.71,2011-07-06,7.09,-0.2698249227600413,-0.051062008722405294,-0.46684435657762025
3219,2010-01-04,2010-12-31,19.17,5.4,201001-201101,-0.71830986,1.9234490733400915,loser,884.0,2011-01-07,5.02,2011-07-06,4.8,-0.04382470119521908,-0.0074411789462971445,-0.08572879795558774
3227,2010-01-04,2010-12-31,143.14,77.89,201001-201101,-0.45584742,5.7804161529449365,loser,862.0,2011-01-07,74.4,2011-07-06,56.94,-0.2346774193548388,-0.04359738577288241,-0.41428134755463075
3259,2010-01-04,2010-12-31,68.73,40.43,201001-201101,-0.41175615,6.4283510608424965,loser,840.0,2011-01-07,39.63,2011-07-06,33.4,-0.15720413827908158,-0.028102647514101076,-0.28969513546609493
3260,2010-01-04,2010-12-31,48.99,24.99,201001-201101,-0.4898959,5.280063163501633,loser,871.0,2011-01-07,24.96,2011-07-06,18.26,-0.26842948717948717,-0.05075999699161904,-0.4648045847715322
3293,2010-01-04,2010-12-31,59.42,39.15,201001-201101,-0.34113093,7.466210605735279,loser,798.0,2011-01-07,39.02,2011-07-06,38.2,-0.02101486417221938,-0.003533545546040351,-0.041588103828261946
3294,2010-01-04,2010-12-31,15.87,9.39,201001-201101,-0.40831758,6.478881915051262,loser,837.0,2011-01-07,9.27,2011-07-06,17.07,0.8414239482200648,0.10711388569118996,2.390842157078373
3306,2010-01-04,2010-12-31,43.15,27.07,201001-201101,-0.37265353,7.002976207458896,loser,816.0,2011-01-07,25.67,2011-07-06,19.09,-0.25633034670821975,-0.04816133319219873,-0.44695544677288324
3310,2010-01-04,2010-12-31,13.81,24.81,201001-201101,0.79652426,24.184406991365147,winner,44.0,2011-01-07,23.93,2011-07-06,10.16,-0.5754283326368574,-0.1330544237197474,-0.8197388992724811
3317,2010-01-04,2010-12-31,36.78,21.9,201001-201101,-0.4045677,6.533987566406438,loser,833.0,2011-01-07,21.37,2011-07-06,15.67,-0.26672905942910624,-0.05039262456158544,-0.4623137277142769
